template_section,icasa_dataset,icasa_subset,icasa_group,icasa_subgroup,icasa_header_long,icasa_header_short,icasa_description,icasa_unit,icasa_type,icasa_minval,icasa_maxval,dataModel,section,header,header_long,DQ_mindat,description,unit,code_mappings,fun_header,fun_header_args,fun_values,fun_values_args,comments
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,cane_yield_fresh_wt,CFAD,Cane fresh yield,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,canopy_length,CLAD,Canopy length (to extended leaf tip),m,single,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,canopy_length,CLND,Canopy length as soil to tip of longest leaf,m,single,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,carbohydr_accumulation,CHAD,Carbohydrate accumulation,g/(m2.d),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,carbohydr_mobilization,CMAD,Carbohydrate mobilization,g/(m2.d),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,carbohydr_pool_reduction,DASM,Carbohydrate pool reduction,g/(.d),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,chaff_dry_weight,CHWAD,Chaff weight at a given date,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,CO2_factor_photosynth,CO2FP,CO2 factor for photosynthesis (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,corm_dry_weight,OWAD,Corm dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,corm_population,O#AD,Corm,1/m2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,corm_unit_dry_weight,OWGD,Corm unit dry weight,g/corm,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,crop_age,CDAY,Crop age,dap,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,crop_age_vegetative_days,CDVD,"Crop age (vegetative days, e.g., thermal time)",day,single,0,366,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,crop_growth_rate,CGRD,"Growth rate, crop (=tops+storage)",g/(m2.d),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,crown_dry_weight,CRAD,Crown dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,daylength_factor,DAYLF,Daylength factor (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,dead_mater_dry_increase,DWAG,Dead material dry increase,kg/(ha.d),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,dead_material_dry_weight,DWAD,Dead material dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,dead_root_dry_weight,RDAD,Dead root dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,ear_area_index,EAID,Ear area index,m2/m2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,ear_dry_wt_per_shoot,EGWS,Ear plus grain dry weight per shoot,g/shoot,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,ear_grain_chaff_dry_wt,EWAD,Ear (grain+chaff) dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,ear_length,ELAD,Ear length,cm,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,ear_number,E#AD,Ear number,1/m2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,ear_plus_grain_dry_wt,EGWA,Ear plus grain dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,flag_time_series_data,FLAGTS,Flag to identify time series observed data with specific problems or significance,,text,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,fruit_fresh_weight,FFAD,Fruit fresh weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,grain_carbohydrate_conc,GC%D,Grain carbohydrate concentration,%,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,grain_number_per_ear,G#ED,Grain number per ear,1/ear,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,grain_number_per_plant,G#PD,Grain number per plant,1/plant,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,grain_number_per_shoot,G#SD,Grain number per shoot,1/shoot,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,grain_oil_conc,GL%D,Grain oil concentration,%,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,green_area_index,GAID,Green area index (any green material on plants),m2/m2,single,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,growth_rate_relative,RGRD,"Growth rate, relative",%/day,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,growth_respiration_daily,GRAD,"Respiration, growth component (as CH2O)",g/(m2.d),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,growth_stage,GSTD,Growth stage,,text,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,growth_stage_BBCH,GSTBD,Growth stage according to BBCH scale,,text,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,growth_stage_Haun,GSTHD,Growth stage according to Haun scale,,text,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,growth_stage_Zadoks,GSTZD,Growth stage according to Zadok's scale,,text,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_appearance_rate,LARD,Leaf appearance rate,1/day,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_ar_index_live_dead,TAID,Leaf area index (live+dead),m2/m2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_area_flag_leaf,LAFD,"Leaf area, flag leaf",cm2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_area_new,LALN,"Leaf area, new on leaves",cm2/leaf,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_area_per_leaf,LALD,Leaf area per leaf,cm2/leaf,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_area_per_plant,LAPD,Leaf area per plant,cm2/plant,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_carbohydrate,CL%D,"Carbohydrate, concentration in leaf",%,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_dry_wt_green_areas,WLVG,"Leaf dry weight, green areas",kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_dry_wt_per_plant,LWPD,Leaf dry weight per plant,g/,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_no_increase_rate,L#IR,Leaf number increase rate,1/day,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_number_as_haun_stg,LNUM,Leaf number of cereals as Haun stage,1,text,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_phot_shaded_lf_noon,LMHN,"Photosynthesis, Pmax for shaded leaves at noon",mg/(m2.s),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_phot_sunlit_lf_noon,LMLN,"Photosynthesis, Pmax for sunlit leaves at noon",mg/(m2.s),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,leaf_tip_number_per_stem,T#SD,Leaf tip number per stem,1,single,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,lf_appear_rate_bio_day_b,LRSD,Leaf appearance rate on a biological day basis,1/day,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,lint_weight,LIWAD,Lint weight on sample date,g/m2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,litter_trash_dry_wt,TRAD,Litter (trash) dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,maintenance_respir_CH2O,MRAD,"Respiration, maintenance (CH2O)",g/(m2.d),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,nodule_dry_weight,NWAD,Nodule dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,panicle_number,PN#AD,Panicle number,1/m2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,panicle_weight,PNAD,Panicle weight (grain+structural),kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,PAR_absorbed,LA%D,PAR absorbed,%,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,partitioning_of_wt_shoot,PTF,Partitioning of weight to shoot,ratio,single,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,plant_density,PLPAD,Plant density on sampling date,1/m2,single,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,plant_height,PHTD,"Plant_height (e.g., including spikes above canopy per se)",m,single,,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,pods_mature,PDM%D,"Pods, portion that are mature",%,single,0,100,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,reserves_CH2O_conc,RS%D,"Reserves, concentration of CH2O",%,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,reserves_weight,RSWAD,Reserves weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,respiration_translocat,TRRD,Respiration associated with translocation,kg/(ha.d),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,root_length,RLAD,Root length,cm/cm2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,root_length/weight,RLWD,Root length to root weight,cm/g,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,root_senesced_dry_weight,RSPD,Root senesced dry weight,g/,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,root_weight/length,RWLD,Root weight/length,g/cm,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,seed_P,SDPAD,P content in seed,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,seed_P_conc,SDP%D,Seed P concentration,%,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,seed_wt_per_plant,SDWT,Seed weight per plant,g/,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,senescence_rate_tops,SEAD,"Senescence rate,tops (dry weight)",kg/(ha.d),single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,shelling_percentage,SH%D,Shelling (seed wt/pod wt*100),%,single,0,95,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,shoot_(apex)_number,S#AD,Shoot (apex) number,1/m2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,shoot_apex_num_per_plant,S#PD,Shoot (apex) number per plant,1/plant,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,shoot_weight,SHWAD,Mass of shoot (leaf + stem) at a given day,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,specif_lf_wt_shaded_noon,SLHN,"Specific leaf wt, shaded leaves, noon",mg/cm2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,specif_lf_wt_sunlit_noon,SLLN,"Specific leaf wt, sunlit leaves, noon",mg/cm2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,spikelet_number,SP#P,Spikelet number,1/plant,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,stem_area_index,SAID,Stem area index,m2/m2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,stem_carbohydrate_conc,CS%D,Carbohydrate in stem,%,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,stem_dry_wt_per_plant,SWPD,Stem dry weight per plant,g/,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,stem_plus_chaff,SCWA,Stem plus chaff,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,stem_reserves_weight,RSAD,Stem reserves weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,stem_structural_weight,SSAD,Stem structural weight,g/m2,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,sucker_dry_weight,SUGD,Sucker dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,sucrose_commercial_d_wt,HCRD,"Sucrose, commercial, dry weight",kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,sucrose_dry_weight,SUAD,Sucrose dry weight,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,sucrose_harvest_index,SUID,Sucrose harvest index,,single,0,0.8,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,temp_fact_leaf_growth,TFGD,Temperature factor for leaf growth (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,temp_fact_photosyn,TFPD,Temperature factor for photosynthesis (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,tiller_number_per_plant,T#PD,Tiller number per plant,1/plant,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,tops_C,CCAD,Carbon in above ground plant parts,kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,tops_dry_weight_plant,CWPD,Tops dry weight,g/,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,tops_fresh_weight,CFWAD,Tops fresh weight,Mg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,tot_crop_wt_w_senesced,TDWA,Tops+roots+storage+senesced tissue (dry weight),kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,total_biomass_dry_wt,TDRW,Total biomass without senesced material (dry weight),kg/ha,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,vernalization_factor,VRNF,Vernalization factor (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,yield_moisture_content,YM%D,Moisture content of fresh yield,%,single,0,,,,,,,,,,,,,,
TS_GROWTH_DEV,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_GROWTH,yield_dry_matter_content,YDM%D,Dry matter content of fresh yield,%,single,0,,,,,,,,%,,,,,,Not in DSSAT
TS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,,date_of_measurement,DATE,Date of measurement,date,date,,,dssat,TIME_SERIES,DATE,,0,Date,date,,,,,,
TS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,,treatment_lev_ID,OBS_TRT_ID,"Treatment id for observed data, unique internal ID",1,single,,,dssat,,,,0,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,treatment_lev_ID,OBS_TRT_ID,"Treatment id for observed data, unique internal ID",1,single,,,dssat,,,,0,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,day,DAY,"Day of year, or if year = -99 then DAP or DAH",day,single,0,366,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,irrigation,IRRD,Irrigation amount per day,mm/d,single,0,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,irrigation_cumulative,IRRC,"Irrigation, cumulative",mm,single,0,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,N_applications,NI#M,N applications,1,single,,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,N_inorganic_appl_tot,NICM,"N, inorganic, applied up to harvest maturity",kg/ha,single,0,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,org_matter_appl_dry_cum,OMAC,"Organic matter appl (dry), cumulative",kg/ha,single,0,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,phosphorus_applic_no,PI#M,Phosphorus applications (cumulative no.),1,single,,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,phosphorus_applied_cum,PICM,Phosphorus applied (cumulative),kg/ha,single,0,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,seed_N_conc_planting,SDN%D,"Seed (i.e., what is sown) nitrogen concentration",%,single,0,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,seed_or_what_sown_N,SDNAD,"Seed (i.e., what sown) nitrogen",kg/ha,single,0,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,weight_of_sown_seed,SDWAD,"Seed (i.e., what sown) weight",kg/ha,single,0,,,,,,,,,,,,,,
TS_MANAGEMENT,EXPERIMENT,MEASURED_DATA,TIME_SERIES,MANAGEMENT,year,YEAR,"Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)",date,single,,,,,,,,,,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,treatment_lev_ID,OBS_TRT_ID,"Treatment id for observed data, unique internal ID",1,single,,,dssat,,,,0,,,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,grain_N,GNAD,Grain N,kg/ha,single,0,,dssat,TIME_SERIES,GNAD,,0,Grain N,kg/ha,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,grain_N_conc,GN%D,Grain N concentration on sampling date,%,single,0,,dssat,TIME_SERIES,GN%D,,0,Grain N concentration,%,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,leaf_N,LNAD,Leaf N,kg/ha,single,0,,dssat,TIME_SERIES,LNAD,,0,Leaf N,kg/ha,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,leaf_N_concentration,LN%D,Leaf N concentration,%,single,0,,dssat,TIME_SERIES,LN%D,,0,Leaf nitrogen concentration,%,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,N_uptake,NUPC,N uptake,kg/ha,single,0,,dssat,TIME_SERIES,NUPC,,0,N uptake,kg/ha,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,root_N,RNAD,Root N on sampling day,kg/ha,single,0,,dssat,TIME_SERIES,RNAD,,0,Root N,kg/ha,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,root_N_concentration,RN%D,Root N concentration on sampling day,%,single,0,,dssat,TIME_SERIES,RN%D,,0,Root N concentration,%,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,stem_N,SNAD,Stem N,kg/ha,single,0,,dssat,TIME_SERIES,SNAD,,0,Stem N,kg/ha,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,stem_N_conc,SN%D,Stem N concentration,%,single,0,,dssat,TIME_SERIES,SN%D,,0,Stem N concentration,%,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,tops_N,CNAD,Nitrogen in above ground plant parts,kg/ha,single,0,,dssat,TIME_SERIES,CNAD,,0,Tops N,kg/ha,,,,,,
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,tops_N_concentration,CN%D,"Tops (i.e., canopy) N concentration",%,single,0,,dssat,TIME_SERIES,CN%D,,0,"Tops (i.e., canopy) N",%,,,,,,%
TS_NUTRIENTS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,PLANT_NITROGEN,tuber_N,UNAD,Tuber N,kg/ha,single,0,,dssat,TIME_SERIES,UNAD,,0,Tuber N,kg/ha,,,,,,
